498331,0.04290771484375
502832,0.0
500470,0.00027513550594449043
497927,0.0
497928,0.0
497929,0.0
497933,1.0
499519,0.603515625
500021,0.0
497934,0.0325927734375
499520,0.19970703125
497935,0.9794921875
500022,1.0
497936,0.0
497937,0.0
497938,0.0
497939,0.98828125
497940,0.98828125
497941,0.98828125
497942,0.0
498332,0.01458740234375
497945,0.9443359375
497946,0.9912109375
498655,0.6640625
497948,0.9423828125
497947,0.9423828125
497949,0.78125
504499,0.8212890625
497954,0.0
497955,1.0
499521,0.49755859375
497956,0.7626953125
497957,0.94140625
497958,0.0
497959,0.0
497960,0.33203125
500026,0.0
497962,0.33203125
497963,0.0
497964,0.0
497965,0.0
497970,0.0355224609375
497971,0.00366973876953125
497972,0.0
521945,0.4150390625
497978,0.0
509334,0.0
497979,0.0142364501953125
505041,0.4150390625
497981,0.0
514012,6.002187728881836e-05
497983,0.0142364501953125
505533,0.0
501266,0.0
508890,0.0
498658,0.96875
511016,0.0
516834,0.0
504186,0.0
504185,4.679425273934612e-06
498659,0.0
497988,1.0
497989,1.0
498660,0.00023365020751953125
498661,1.0
497991,1.0
498666,1.0
500029,1.0
507035,0.00063323974609375
498341,0.9541015625
523706,0.984375
501520,0.245849609375
505042,0.0
521169,1.0
540949,1.0
499071,1.0
544724,0.3212890625
497992,0.615234375
497993,0.2138671875
498342,0.5185546875
505877,1.0
497994,0.85546875
497995,0.8935546875
504501,0.7451171875
498343,0.9990234375
498344,0.998046875
500471,0.7978515625
499527,0.4599609375
500891,0.02581787109375
497997,0.52734375
497998,0.7646484375
497999,1.0
498000,0.0
499072,1.0
499073,0.0
499074,0.4345703125
500031,0.7978515625
501521,0.0
498001,1.0
499075,0.03857421875
498003,0.5078125
498004,0.7900390625
498005,1.0
499076,0.144287109375
499078,1.0
498011,0.9921875
635789,0.869140625
498014,1.0
498015,0.0
498016,0.8369140625
498017,0.654296875
498020,0.125732421875
498022,0.68359375
499079,0.9990234375
498024,0.03314208984375
498671,0.7158203125
498025,0.0
498026,0.0
498027,0.0
501268,1.0
499080,1.0
499081,1.0
498028,1.0
498029,0.31689453125
499531,0.214599609375
499532,0.214599609375
498030,1.0
498032,0.0
498033,0.3994140625
498034,0.0
498035,0.0
498036,0.0
498037,0.003326416015625
518522,0.0
498038,0.0
498039,0.0
498040,0.0
498041,0.087158203125
498042,0.169189453125
498043,0.0
498044,0.7392578125
498046,0.0238037109375
500032,0.0238037109375
498047,0.0238037109375
498672,0.0631103515625
498048,0.0238037109375
498673,0.0631103515625
498049,0.0
498050,0.001863479963503778
498051,0.138671875
498052,0.007759094703942537
498053,0.138671875
498674,0.0
498675,0.0
498054,0.6015625
498055,0.0435791015625
498056,0.006195068359375
498058,0.76171875
498059,0.125244140625
499533,0.0
498060,0.006195068359375
498061,0.30126953125
498062,0.0
498063,0.48828125
498064,0.6533203125
498065,0.238525390625
498066,0.7294921875
498067,0.6533203125
498068,0.5029296875
498069,0.76953125
498070,1.0
498071,0.0
498072,0.096435546875
498073,0.94921875
498074,0.521484375
498676,0.01010132022202015
498351,0.083984375
498075,0.238525390625
498076,0.0
498077,0.6533203125
498078,0.161376953125
498079,0.68359375
498080,0.68359375
498081,0.0660400390625
498082,0.5830078125
505044,0.7119140625
498083,0.68359375
498084,0.5830078125
498085,0.161376953125
505045,0.7119140625
501523,0.04119873046875
498086,0.677734375
498087,1.0
498677,0.039306640625
498088,1.0
498089,0.0
499534,1.0
498090,0.5380859375
498091,0.9423828125
498092,0.65625
498678,0.00024795590434223413
498093,0.5849609375
498094,0.9306640625
498095,0.5849609375
498096,0.5849609375
498097,0.5849609375
498098,0.5849609375
505046,0.0016517644980922341
498352,0.33154296875
498099,0.9453125
498100,0.9013671875
500472,1.0
498101,0.0
498353,0.01858520694077015
498355,0.0
498356,1.0
499535,0.9990234375
499536,0.0
499082,0.9990234375
498679,0.02841186709702015
498357,0.46435546875
500033,1.0
498681,0.01080322265625
498362,0.16455078125
499538,0.0
547494,0.7001953125
547495,0.7001953125
499539,0.67578125
498682,0.5283203125
505047,0.4365234375
501269,0.580078125
498369,0.169189453125
499540,0.0
500894,0.0
499542,0.0
498373,0.0
507053,0.0131683349609375
498378,0.28564453125
